Time (s),Channel 1 (V)
-3.39,2.336418435598428
-3.3875,2.347630731858086
-3.385,2.362580460204296
-3.3825,2.373792756463954
-3.38,2.392479916896718
-3.3775,2.407429645242929
-3.375,2.426116805675692
-3.3725,2.448541398195008
-3.37,2.467228558627772
-3.3675,2.485915719060535
-3.365,2.508340311579851
-3.3625,2.530764904099168
-3.36,2.549452064531931
-3.3575,2.568139224964694
-3.355,2.586826385397458
-3.3525,2.605513545830221
-3.35,2.624200706262985
-3.3475,2.646625298782301
-3.345,2.661575027128512
-3.3425,2.680262187561275
-3.34,2.698949347994039
-3.3375,2.713899076340249
-3.335,2.725111372599907
-3.3325,2.740061100946118
-3.33,2.751273397205776
-3.3275,2.762485693465434
-3.325,2.773697989725092
-3.3225,2.777435421811645
-3.32,2.784910285984751
-3.3175,2.788647718071303
-3.315,2.788647718071303
-3.3125,2.788647718071303
-3.31,2.784910285984751
-3.3075,2.781172853898198
-3.305,2.777435421811645
-3.3025,2.76996055763854
-3.3,2.762485693465434
-3.2975,2.751273397205776
-3.295,2.740061100946118
-3.2925,2.72884880468646
-3.29,2.717636508426802
-3.2875,2.706424212167144
-3.285,2.695211915907486
-3.2825,2.683999619647828
-3.28,2.67278732338817
-3.2775,2.661575027128512
-3.275,2.650362730868854
-3.2725,2.639150434609196
-3.27,2.627938138349537
-3.2675,2.620463274176432
-3.265,2.612988410003327
-3.2625,2.605513545830221
-3.26,2.601776113743669
-3.2575,2.598038681657116
-3.255,2.598038681657116
-3.2525,2.598038681657116
-3.25,2.601776113743669
-3.2475,2.605513545830221
-3.245,2.612988410003327
-3.2425,2.620463274176432
-3.24,2.635413002522643
-3.2375,2.650362730868854
-3.235,2.665312459215064
-3.2325,2.683999619647828
-3.23,2.702686780080591
-3.2275,2.721373940513355
-3.225,2.743798533032671
-3.2225,2.766223125551987
-3.22,2.788647718071303
-3.2175,2.811072310590619
-3.215,2.829759471023383
-3.2125,2.852184063542699
-3.21,2.870871223975462
-3.2075,2.889558384408226
-3.205,2.908245544840989
-3.2025,2.9231952731872
-3.2,2.934407569446858
-3.1975,2.945619865706516
-3.195,2.949357297793069
-3.1925,2.953094729879622
-3.19,2.956832161966174
-3.1875,2.953094729879622
-3.185,2.945619865706516
-3.1825,2.938145001533411
-3.18,2.9231952731872
-3.1775,2.904508112754437
-3.175,2.88208352023512
-3.1725,2.855921495629252
-3.17,2.829759471023383
-3.1675,2.796122582244409
-3.165,2.758748261378882
-3.1625,2.721373940513355
-3.16,2.676524755474722
-3.1575,2.63167557043609
-3.155,2.583088953310905
-3.1525,2.530764904099168
-3.15,2.47844085488743
-3.1475,2.422379373589139
-3.145,2.366317892290849
-3.1425,2.310256410992559
-3.14,2.250457497607716
-3.1375,2.190658584222873
-3.135,2.13085967083803
-3.1325,2.074798189539739
-3.13,2.014999276154896
-3.1275,1.958937794856606
-3.125,1.902876313558316
-3.1225,1.850552264346578
-3.12,1.801965647221393
-3.1175,1.75711646218276
-3.115,1.712267277144128
-3.1125,1.671155524192049
-3.11,1.637518635413075
-3.1075,1.607619178720653
-3.105,1.581457154114784
-3.1025,1.559032561595468
-3.1,1.540345401162705
-3.0975,1.529133104903047
-3.095,1.521658240729941
-3.0925,1.517920808643388
-3.09,1.521658240729941
-3.0875,1.529133104903047
-3.085,1.544082833249257
-3.0825,1.562769993682021
-3.08,1.58893201828789
-3.0775,1.615094042893758
-3.075,1.64499349958618
-3.0725,1.678630388365154
-3.07,1.719742141317234
-3.0675,1.760853894269313
-3.065,1.805703079307946
-3.0625,1.850552264346578
-3.06,1.89540144938521
-3.0575,1.943988066510395
-3.055,1.99257468363558
-3.0525,2.044898732847318
-3.05,2.093485349972503
-3.0475,2.142071967097688
-3.045,2.190658584222873
-3.0425,2.239245201348058
-3.04,2.28409438638669
-3.0375,2.32520613933877
-3.035,2.366317892290849
-3.0325,2.403692213156376
-3.03,2.441066534021903
-3.0275,2.474703422800877
-3.025,2.504602879493299
-3.0225,2.53450233618572
-3.02,2.556926928705036
-3.0175,2.579351521224353
-3.015,2.598038681657116
-3.0125,2.612988410003327
-3.01,2.63167557043609
-3.0075,2.642887866695748
-3.005,2.654100162955406
-3.0025,2.665312459215064
-3,2.67278732338817
-2.9975,2.683999619647828
-2.995,2.687737051734381
-2.9925,2.695211915907486
-2.99,2.698949347994039
-2.9875,2.702686780080591
-2.985,2.706424212167144
-2.9825,2.706424212167144
-2.98,2.710161644253697
-2.9775,2.713899076340249
-2.975,2.713899076340249
-2.9725,2.713899076340249
-2.97,2.713899076340249
-2.9675,2.713899076340249
-2.965,2.713899076340249
-2.9625,2.713899076340249
-2.96,2.713899076340249
-2.9575,2.713899076340249
-2.955,2.713899076340249
-2.9525,2.717636508426802
-2.95,2.721373940513355
-2.9475,2.721373940513355
-2.945,2.72884880468646
-2.9425,2.72884880468646
-2.94,2.736323668859566
-2.9375,2.740061100946118
-2.935,2.743798533032671
-2.9325,2.747535965119224
-2.93,2.751273397205776
-2.9275,2.758748261378882
-2.925,2.762485693465434
-2.9225,2.766223125551987
-2.92,2.76996055763854
-2.9175,2.773697989725092
-2.915,2.777435421811645
-2.9125,2.777435421811645
-2.91,2.777435421811645
-2.9075,2.777435421811645
-2.905,2.773697989725092
-2.9025,2.76996055763854
-2.9,2.762485693465434
-2.8975,2.755010829292329
-2.895,2.743798533032671
-2.8925,2.732586236773013
-2.89,2.721373940513355
-2.8875,2.706424212167144
-2.885,2.687737051734381
-2.8825,2.669049891301617
-2.88,2.646625298782301
-2.8775,2.620463274176432
-2.875,2.598038681657116
-2.8725,2.5756140891378
-2.87,2.549452064531931
-2.8675,2.527027472012615
-2.865,2.497128015320193
-2.8625,2.470965990714324
-2.86,2.444803966108456
-2.8575,2.422379373589139
-2.855,2.396217348983271
-2.8525,2.373792756463954
-2.85,2.351368163944638
-2.8475,2.332681003511875
-2.845,2.313993843079111
-2.8425,2.299044114732901
-2.84,2.280356954300137
-2.8375,2.265407225953926
-2.835,2.254194929694268
-2.8325,2.24298263343461
-2.83,2.235507769261505
-2.8275,2.231770337174952
-2.825,2.2280329050884
-2.8225,2.224295473001847
-2.82,2.224295473001847
-2.8175,2.2280329050884
-2.815,2.2280329050884
-2.8125,2.235507769261505
-2.81,2.239245201348058
-2.8075,2.246720065521163
-2.805,2.254194929694268
-2.8025,2.261669793867374
-2.8,2.272882090127032
-2.7975,2.280356954300137
-2.795,2.291569250559795
-2.7925,2.302781546819453
-2.79,2.310256410992559
-2.7875,2.317731275165664
-2.785,2.328943571425322
-2.7825,2.336418435598428
-2.78,2.347630731858086
-2.7775,2.355105596031191
-2.775,2.366317892290849
-2.7725,2.373792756463954
-2.77,2.385005052723613
-2.7675,2.392479916896718
-2.765,2.403692213156376
-2.7625,2.411167077329481
-2.76,2.418641941502587
-2.7575,2.426116805675692
-2.755,2.429854237762245
-2.7525,2.433591669848798
-2.75,2.43732910193535
-2.7475,2.441066534021903
-2.745,2.441066534021903
-2.7425,2.444803966108456
-2.74,2.444803966108456
-2.7375,2.441066534021903
-2.735,2.441066534021903
-2.7325,2.43732910193535
-2.73,2.433591669848798
-2.7275,2.429854237762245
-2.725,2.426116805675692
-2.7225,2.422379373589139
-2.72,2.414904509416034
-2.7175,2.411167077329481
-2.715,2.403692213156376
-2.7125,2.396217348983271
-2.71,2.392479916896718
-2.7075,2.385005052723613
-2.705,2.38126762063706
-2.7025,2.373792756463954
-2.7,2.370055324377402
-2.6975,2.366317892290849
-2.695,2.362580460204296
-2.6925,2.358843028117744
-2.69,2.355105596031191
-2.6875,2.355105596031191
-2.685,2.351368163944638
-2.6825,2.351368163944638
-2.68,2.355105596031191
-2.6775,2.355105596031191
-2.675,2.358843028117744
-2.6725,2.362580460204296
-2.67,2.366317892290849
-2.6675,2.373792756463954
-2.665,2.38126762063706
-2.6625,2.388742484810165
-2.66,2.399954781069823
-2.6575,2.411167077329481
-2.655,2.422379373589139
-2.6525,2.433591669848798
-2.65,2.444803966108456
-2.6475,2.456016262368114
-2.645,2.470965990714324
-2.6425,2.47844085488743
-2.64,2.493390583233641
-2.6375,2.504602879493299
-2.635,2.512077743666404
-2.6325,2.523290039926062
-2.63,2.530764904099168
-2.6275,2.541977200358826
-2.625,2.545714632445378
-2.6225,2.549452064531931
-2.62,2.556926928705036
-2.6175,2.560664360791589
-2.615,2.560664360791589
-2.6125,2.564401792878142
-2.61,2.564401792878142
-2.6075,2.560664360791589
-2.605,2.560664360791589
-2.6025,2.556926928705036
-2.6,2.553189496618484
